TF	Gene
CEBPB	ZCCHC5
CEBPB	ZNF827
CEBPB	AP4B1-AS1
CEBPB	ARID5A
CEBPB	ARL4C
CEBPB	EPAS1
CEBPB	GALNT15
CEBPB	GNG11
CEBPB	HIST1H2AJ
CEBPB	HSD17B7
CEBPB	ISM1-AS1
CEBPB	KALRN
CEBPB	MARCO
CEBPB	NPTX2
CEBPB	PIP5K1B
CEBPB	SERF1A
CEBPB	ZDHHC12
CEBPB	ALDOB
CEBPB	ARHGAP22
CEBPB	CHRDL2
CEBPB	CST7
CEBPB	HLA-DMB
CEBPB	HNMT
CEBPB	IER5
CEBPB	LINC01179
CEBPB	LINC01564
CEBPB	LIPE
CEBPB	LRP1B
CEBPB	RD3
CEBPB	TAS2R30
CEBPB	TNKS
CEBPD	BCL6
CEBPD	COQ10B
CEBPD	FASTKD5
CEBPD	LINC00114
CEBPD	NECAP1
CEBPD	NOX4
CEBPD	SERPINF1
CEBPD	SGK3
CEBPD	SLC25A3
CEBPD	COQ5
CEBPD	MRPS30
CEBPD	ANO2
CEBPD	ARF5
CEBPD	ATPAF1
CEBPD	BRINP2
CEBPD	C11orf53
CEBPD	COL1A2
CEBPD	CRNKL1
CEBPD	CYFIP2
CEBPD	DCHS1
CEBPD	DTWD2
CEBPD	ESD
CEBPD	EVA1C
CEBPD	FAM46D
CEBPD	FURIN
CEBPD	HP
CEBPD	HPR
CEBPD	HSD17B12
CEBPD	HSD3B2
CEBPD	IRGC
CEBPD	KPNA1
CEBPD	LINC00896
CEBPD	LINC00911
CEBPD	MTA3
CEBPD	N4BP2L1
CEBPD	NUTM2D
CEBPD	OGFOD2
CEBPD	OR2L13
CEBPD	PCDHGA10
CEBPD	PPP4R4
CEBPD	PRKRIP1
CEBPD	RASSF1
CEBPD	RNF166
CEBPD	SPRR2E
CEBPD	TLE3
CEBPD	TMEM57
CEBPD	TNRC18P1
CEBPD	TRUB1
CEBPD	ADAP2
CEBPD	ALX3
CEBPD	ANK2
CEBPD	ATF3
CEBPD	CCND2
CEBPD	CRLS1
CEBPD	DKFZP434I0714
CEBPD	DUSP23
CEBPD	ESPNP
CEBPD	GRM7-AS1
CEBPD	GZF1
CEBPD	HSD52
CEBPD	INHBA
CEBPD	IQCJ-SCHIP1
CEBPD	KCNMA1-AS1
CEBPD	KDM3A
CEBPD	LCLAT1
CEBPD	LGI1
CEBPD	PDLIM1
CEBPD	PGM2L1
CEBPD	PHYHD1
CEBPD	PRSS2
CEBPD	PTCRA
CEBPD	SAC3D1
CEBPD	SLC1A5
CEBPD	TRIM42
CEBPD	TRMT61B
CEBPD	BCAS2
CEBPD	C3
CEBPD	CBX6
CEBPD	CECR1
CEBPD	COL12A1
CEBPD	CTNNA1
CEBPD	EBAG9
CEBPD	FYN
CEBPD	HOMER2
CEBPD	ITGBL1
CEBPD	JUN
CEBPD	LANCL1
CEBPD	LBP
CEBPD	LOX
CEBPD	MAFF
CEBPD	MAP3K8
CEBPD	RMDN2
CEBPD	SBSN
CEBPD	TSPAN33
CEBPD	ZMIZ1
CEBPE	CLRN1
CEBPE	FRG2DP
CEBPE	OLFM4
CEBPE	PNOC
CEBPE	GCNT2
CEBPE	IL5RA
CEBPE	LINC01225
CEBPE	MRO
CEBPE	ST18
CEBPG	ASNS
CEBPG	CEBPG
CEBPG	PLA2G2E
CEBPG	CXCL2
CEBPG	SLC23A1
CEBPG	CRYBA2
CEBPG	CXorf40B
CEBPG	DRP2
CEBPG	GLUD1
CEBPG	METAP1D
CEBPG	OR5C1
CEBPG	RFT1
CEBPG	SEPT7
CEBPG	ZMIZ2
CEBPG	MAP1S
CERS4	C7orf31
CERS4	CAPN11
CERS4	WNT6
CHD1	AASDHPPT
CHD1	ADGRL2
CHD1	ADNP-AS1
CHD1	AMD1
CHD1	BAZ1B
CHD1	CAP1
CHD1	CNIH3
CHD1	DCAF5
CHD1	DDX58
CHD1	DGCR8
CHD1	DMTF1
CHD1	EIF4G3
CHD1	ETF1
CHD1	FAM133B
CHD1	FBXO36
CHD1	H2AFY
CHD1	HDGFRP2
CHD1	ING2
CHD1	IQGAP2
CHD1	IRS1
CHD1	LHX6
CHD1	LMO7-AS1
CHD1	LONRF3
CHD1	MAK
CHD1	MAP3K1
CHD1	MBNL3
CHD1	MNAT1
CHD1	MRPL35
CHD1	MRPS23
CHD1	MYL12B
CHD1	NALCN
CHD1	PAN3
CHD1	PCYT1B
CHD1	PDK2
CHD1	PLXDC2
CHD1	POU3F2
CHD1	PPP1R9B
CHD1	PRDM6
CHD1	PRR16
CHD1	RAB5C
CHD1	RANBP17
CHD1	RASSF8-AS1
CHD1	RBM27
CHD1	RBM33
CHD1	RBMS3
CHD1	RIOK2
CHD1	RNVU1-6
CHD1	ROBO2
CHD1	SALL4
CHD1	ST20
CHD1	TCAIM
CHD1	TMEM161B
CHD1	TNFSF15
CHD1	TRIM41
CHD1	TRPS1
CHD1	TSPO
CHD1	UBR5
CHD1	UST
CHD1	ZBTB25
CHD1	ZNF860
CHD1	ZPBP2
CREB1	CREB1
CREB1	CTNND1
CREB1	PRR7
CREB1	REL
CREB3L1	ANXA2
CREB3L1	ELDR
CREB3L1	KDELR3
CREB3L1	PDCD6IPP2
CREB3L1	AKR1B10
CREB3L2	AP1S2
CREB3L2	ASPH
CREB3L2	GOPC
CREB3L2	SEC31A
CREB3L2	BET1
CREB3L2	DSE
CREB3L2	PRKG1
CREB3L2	SND1
CREB3L2	ST7
CREB5	C5orf46
CREB5	CREB5
CREB5	DUSP10
CREB5	DUSP8
CREB5	FAM209B
CREB5	MAP9
CREB5	STX12
CREB5	ADAMTS6
CREB5	DPH3
CREB5	FAM76A
CREB5	LBH
CREB5	RBMS2
CREB5	MAFB
CREB5	C10orf90
CREB5	HAMP
CREBZF	ARL5B
CREBZF	GOLGA2P10
CREBZF	MLLT10
CREBZF	SNTG1
CRX	CRX
CRX	PLA2G2E
CRX	MYOG
CRX	NBEA
CRX	NXPH3
CRX	SLITRK3
CRX	SNORA52
CRX	TMEM253
CRX	ZNF219
CRX	AGA
CRX	HFE
CRX	HIST1H4B
CRX	ISM1-AS1
CRX	TRAPPC9
CUX1	CTXN3
CUX1	CUX1
CUX1	KMT2C
CUX1	SND1
CUX1	POT1
CUX1	APCS
CUX1	CREB3L2
CUX1	CXADRP2
CUX1	KDELR2
CUX1	BRAF
CUX1	GABRR3
CUX1	LINC00836
CUX1	ARL13A
CUX1	ERMAP
CUX1	GNA12
CUX1	BEGAIN
CUX1	DTX2
CUX1	GNB2
CUX1	GSX2
CUX1	NR2F2-AS1
CUX1	PEX1
CUX1	STAG2
CUX1	C4BPA
CUX1	CELF2-AS1
CUX1	RTP2
CUX1	TMTC2
CUX1	TTC7B
CUX1	RAP2C-AS1
CUX1	RASSF8
CUX1	CDC42SE2
CUX1	CREBBP
CUX1	DNAJB6
CUX1	SLC45A4
CUX1	SMURF1
CUX1	SRPK2
CUX1	YWHAG
CUX1	ZKSCAN5
CUX1	ZNF398
CUX1	LINC00598
CUX1	LINC01450
CUX2	CUX2
CUX2	ONECUT1
CUX2	OR11H4
CUX2	TRPC5
CUX2	TUNAR
CUX2	ASXL3
CUX2	LRFN2
CUX2	SYN3
DBP	CXCL17
DBP	LRRC4C
DBP	MED12L
DBP	PITPNM2
DBP	SLC12A5
DBP	SPATS2L
DBP	HRK
DBX1	BARHL2
DBX1	GJB6
DBX1	NEUROD4
DBX1	NEUROG1
DBX1	STAC2
DDIT3	BBOX1
DDIT3	DDIT3
DDIT3	LINC01581
DDIT3	MFSD5
DDIT3	OR7E37P
DDIT3	PPP1R15A
DDIT3	PDE11A
DLX1	DLX1
DLX1	GBX2
DLX1	PLCXD3
DLX1	ZIC5
DLX2	EIF1B-AS1
DLX2	LINC01187
DLX2	NEUROG2
DLX2	TPBG
DLX2	C15orf52
DLX2	CBX8
DLX2	HOXC13
DLX2	JAG1
DLX2	LINC00326
DLX2	LINC01191
DLX2	NKX2-2
DLX2	PTH2R
DLX3	ISLR2
DLX3	LINC01097
DLX3	SH2B2
DLX3	TLE4
DLX3	TUB
DLX6	C1QL4
DLX6	CDC42EP3
DLX6	DLX5
DLX6	DLX6
DLX6	DLX6-AS1
DLX6	DNAH5
DLX6	EEFSEC
DLX6	EN1
DLX6	FOXD3
DLX6	H2AFY
DLX6	HOXC13
DLX6	JPH3
DLX6	KCNMA1
DLX6	LRRC4C
DLX6	NEUROG2
DLX6	OTP
DLX6	PAQR9-AS1
DLX6	TMEM105
DLX6	WNT7B
DMBX1	BANP
DMBX1	CCDC177
DMBX1	CDC25C
DMBX1	DUSP5
DMBX1	KIAA1644
DMBX1	KIF14
DMBX1	KLF16
DMBX1	LINC00303
DMBX1	MARCH4
DMBX1	NEUROG2
DMBX1	NXPH4
DMBX1	OTX1
DMBX1	RACGAP1
DMBX1	RSPO1
DMBX1	SEPHS1
DMBX1	SHISA9
DMBX1	SLC22A17
DMBX1	TBX5
DMBX1	TTPAL
DRGX	ACVR2A
DRGX	ANKRD34C
DRGX	CDH10
DRGX	CDON
DRGX	CLRN1
DRGX	DUSP4
DRGX	ITPKA
DRGX	LINC01122
DRGX	LINC01435
DRGX	MAST1
DRGX	NKX2-3
DRGX	PCDH10
DRGX	PGPEP1L
DRGX	PPM1E
DRGX	SIX3-AS1
DRGX	BMS1P17
DRGX	CHAT
DRGX	ST8SIA3
DUX4	DBX1
DUX4	DEFB119
DUX4	FRG2C
DUX4	IFI27L2
DUX4	LINC00160
DUX4	LINC01412
DUX4	PHOX2B
DUX4	TRIM43
E2F1	ADAM23
E2F1	ENPP2
E2F1	LYRM9
E2F1	SMC4
E2F1	CAMK2D
E2F1	DCP2
E2F1	ERICH2
E2F1	CDC7
E2F1	CDCA3
E2F1	CDKN3
E2F1	CKAP2L
E2F1	DDX12P
E2F1	ESPL1
E2F1	FANCD2
E2F1	IQGAP3
E2F1	KIF18B
E2F1	NEIL3
E2F1	TCF19
E2F1	TOP2A
E2F1	UBE2E2-AS1
E2F1	WDHD1
E2F1	ACAA1
E2F1	CCDC155
E2F1	CCDC77
E2F1	CEP152
E2F1	CYB5D2
E2F1	EFCAB11
E2F1	GPX3
E2F1	KIAA1524
E2F1	KIF20B
E2F1	MSH5-SAPCD1
E2F1	MTBP
E2F1	NCAM2
E2F1	POLD3
E2F1	PRIM2
E2F1	SH2D5
E2F1	TMEM44
E2F1	TMSB15A
E2F1	VPS18
E2F1	VSTM2L
E2F1	MTFR2
E2F1	NUF2
E2F1	NDC80
E2F1	CTSV
E2F1	A2M
E2F1	AURKB
E2F1	CDCA5
E2F1	GANC
E2F1	MYEF2
E2F1	STRIP2
E2F1	TRAIP
E2F1	CENPP
E2F1	C11orf84
E2F1	CENPL
E2F1	CILP2
E2F1	CREBL2
E2F1	DDIAS
E2F1	DFNB59
E2F1	DLGAP5
E2F1	FAM72A
E2F1	FANCB
E2F1	HOXB13
E2F1	MNS1
E2F1	MTUS1
E2F1	PRR11
E2F1	RALB
E2F1	RBM14
E2F1	REEP4
E2F1	REXO4
E2F1	RPA3
E2F1	SEC14L4
E2F1	TOMM34
E2F1	GFRA3
E2F1	LINC01013
E2F1	POC1A
E2F1	TICRR
E2F1	DNAJC15
E2F1	DNA2
E2F1	C21orf58
E2F1	FSD1
E2F1	LCTL
E2F1	PLA1A
E2F1	TOR2A
E2F1	TXNL4B
E2F1	CYMP
E2F1	LINC01532
E2F1	PDZRN3-AS1
E2F1	RAD1
E2F1	SLC25A12
E2F1	UBE2S
E2F1	XRCC3
E2F1	ZNF280B
E2F1	EME1
E2F1	ACOT7
E2F1	ATP6AP1
E2F1	GJB1
E2F1	KIF24
E2F1	LINC01531
E2F1	ZMYND10
E2F1	ACTRT3
E2F1	ADHFE1
E2F1	ALDH6A1
E2F1	ANKRD26P1
E2F1	ANP32B
E2F1	ANXA4
E2F1	ARX
E2F1	ATF4
E2F1	C1orf21
E2F1	C1QL4
E2F1	C1QTNF1
E2F1	C8orf46
E2F1	CDKN2A
E2F1	CEP57L1
E2F1	CEP63
E2F1	CEP85
E2F1	CYB561A3
E2F1	CYP1B1
E2F1	DCT
E2F1	DHRS3
E2F1	DNMT1
E2F1	DRD5P2
E2F1	EFNA5
E2F1	EMP2
E2F1	FAM111A
E2F1	FAM122B
E2F1	FGF9
E2F1	FOXJ2
E2F1	GLIS3
E2F1	GPR3
E2F1	GPRASP2
E2F1	HEXA
E2F1	HIST1H1E
E2F1	HIVEP2
E2F1	HMGN2
E2F1	HN1L
E2F1	HOXD-AS2
E2F1	IGF2BP3
E2F1	IRX5
E2F1	KCNK10
E2F1	KLHL33
E2F1	L3MBTL3
E2F1	LEF1
E2F1	LHFPL3
E2F1	LINC00501
E2F1	LINC00959
E2F1	LINC01106
E2F1	LINC01229
E2F1	LINC01234
E2F1	LINC01305
E2F1	LINC01586
E2F1	LMNB2
E2F1	LMO7
E2F1	LPL
E2F1	MCIDAS
E2F1	METTL21A
E2F1	MGAT1
E2F1	MSRB2
E2F1	MYT1L
E2F1	NAP1L1
E2F1	NASP
E2F1	NCAPH2
E2F1	NOL4L
E2F1	NOVA1
E2F1	NT5DC3
E2F1	NUP155
E2F1	PDZK1P1
E2F1	PLCE1-AS1
E2F1	POU3F2
E2F1	PPP1R1C
E2F1	RAB34
E2F1	RHOF
E2F1	RXRA
E2F1	SASS6
E2F1	SEPT7P2
E2F1	SH3GL1
E2F1	SLC27A4
E2F1	SLC46A3
E2F1	SMAD7
E2F1	SMC1A
E2F1	SNCB
E2F1	SPSB4
E2F1	SULT1A1
E2F1	TBCA
E2F1	TBX20
E2F1	TCAM1P
E2F1	TFAP2B
E2F1	THRB-AS1
E2F1	TMPRSS3
E2F1	TNFRSF21
E2F1	ULK4
E2F1	USP37
E2F1	FEN1
E2F1	FAM83D
E2F1	ANTXR2
E2F1	CFAP74
E2F1	GPR88
E2F1	GTSE1
E2F1	SLC2A11
E2F1	TRIM40
E2F1	DPM1
E2F1	FSD1L
E2F1	LIN9
E2F1	PTRH1
E2F1	SLC17A4
E2F1	TTPA
E2F1	ABCB8
E2F1	ACSS2
E2F1	ADAMTS17
E2F1	AIG1
E2F1	ARHGEF16
E2F1	ATAD3A
E2F1	ATOH8
E2F1	C14orf180
E2F1	C5
E2F1	CCDC150
E2F1	CCDC157
E2F1	CCHCR1
E2F1	CD3EAP
E2F1	CDK5R1
E2F1	CDKN2C
E2F1	CFAP20
E2F1	CHN1
E2F1	CMC2
E2F1	CNNM2
E2F1	CTPS1
E2F1	DBF4
E2F1	DEK
E2F1	DIAPH3
E2F1	EBLN3
E2F1	FAM72B
E2F1	FBXO45
E2F1	GDF15
E2F1	GDPD2
E2F1	GGCT
E2F1	GPR137C
E2F1	GRK5
E2F1	H2AFY
E2F1	HEXIM2
E2F1	HMGXB3
E2F1	HPX
E2F1	ICE2
E2F1	IGFBP7
E2F1	ISY1
E2F1	KLHL23
E2F1	KPNA2
E2F1	LEPR
E2F1	LGALS1
E2F1	LGI1
E2F1	LHX6
E2F1	LSM5
E2F1	MAEA
E2F1	MAK
E2F1	NAT14
E2F1	NOP56
E2F1	NPR1
E2F1	NUP107
E2F1	NUP43
E2F1	NUTF2
E2F1	OSBPL7
E2F1	P4HTM
E2F1	PHF13
E2F1	PI4K2B
E2F1	PPP1R14C
E2F1	PPP2R5D
E2F1	PRAC2
E2F1	PTBP3
E2F1	RNF175
E2F1	RPS19
E2F1	SCML1
E2F1	SEPP1
E2F1	SLC32A1
E2F1	SLC35D3
E2F1	SMIM13
E2F1	SYNE1
E2F1	TCF24
E2F1	TIPARP
E2F1	UPF3B
E2F1	VSIG10
E2F1	VWC2L
E2F1	XPO1
E2F1	XRRA1
E2F1	A1CF
E2F1	CCT5
E2F1	ENO2
E2F1	ITM2B
E2F1	NUTM2A
E2F1	PTPRT
E2F1	SGCA
E2F1	ACOT12
E2F1	SHC3
E2F1	SPARC
E2F1	CSN3
E2F1	AKT3
E2F1	CFAP36
E2F1	ELL2
E2F1	FAM78B
E2F1	TNS1
E2F1	NOMO2
E2F1	TNNI1
E2F1	CAMK2B
E2F1	CAMK2N1
E2F1	FABP6
E2F1	HOXC-AS2
E2F1	LINC01607
E2F1	MAGEA5
E2F1	NCRNA00250
E2F1	NKX6-1
E2F1	NXPH4
E2F1	OSER1
E2F1	RAE1
E2F1	SLC35F1
E2F1	SMG1P1
E2F1	SOCS6
E2F1	TUSC8
E2F1	ZMYM2
E2F1	SIAH3
E2F1	TBC1D28
E2F1	RACGAP1
E2F1	PPFIA4
E2F1	ADGRB3
E2F1	ARHGEF10L
E2F1	BCL2
E2F1	C3orf80
E2F1	C9orf3
E2F1	CCDC74A
E2F1	DPY19L2P4
E2F1	ECM2
E2F1	FAM72D
E2F1	FXN
E2F1	G2E3
E2F1	GOLGA6L5P
E2F1	GRM2
E2F1	GRM4
E2F1	HOXA13
E2F1	HTATSF1
E2F1	LINC01091
E2F1	LRTM2
E2F1	MBNL2
E2F1	MED27
E2F1	NCOR1
E2F1	NXNL2
E2F1	OTULIN
E2F1	PCDHA11
E2F1	PCSK2
E2F1	PDYN
E2F1	PHYHIP
E2F1	PLAGL2
E2F1	PNLIPRP3
E2F1	RALY-AS1
E2F1	SELENBP1
E2F1	SOX6
E2F1	TMEM178B
E2F1	TMEM18
E2F1	UBA6
E2F1	USP12-AS2
E2F1	ZFYVE9
E2F1	ZNF32
E2F1	ZNF774
E2F1	FGB
E2F1	AR
E2F1	CDC42EP4
E2F1	LAMP5-AS1
E2F1	LYPD1
E2F1	OSBPL1A
E2F1	PDE8B
E2F1	PTGFR
E2F1	TNNI3K
E2F1	URAD
E2F1	C5orf15
E2F1	CA7
E2F1	COCH
E2F1	DHRS1
E2F1	EPB41L5
E2F1	GAS7
E2F1	GID8
E2F1	LANCL3
E2F1	MAST2
E2F1	MGLL
E2F1	MSGN1
E2F1	MYO5A
E2F1	NUP188
E2F1	ORAI1
E2F1	PGP
E2F1	PTDSS1
E2F1	SMN1
E2F1	TULP3
E2F1	ISPD-AS1
E2F1	SFTA2
E2F1	ACTR5
E2F1	CELF5
E2F1	CHMP1B
E2F1	CYB561
E2F1	DERL3
E2F1	DNAJB11
E2F1	DOLPP1
E2F1	DRG1
E2F1	DRP2
E2F1	ECT2
E2F1	EID1
E2F1	EPN1
E2F1	GABARAPL1
E2F1	HEPHL1
E2F1	IKBIP
E2F1	LIAS
E2F1	LINC00294
E2F1	LMAN2
E2F1	LRR1
E2F1	MAGOHB
E2F1	MAPK8IP2
E2F1	MARCH8
E2F1	NAALAD2
E2F1	NAPG
E2F1	NEK8
E2F1	OIP5-AS1
E2F1	OSBPL2
E2F1	PDXP
E2F1	PHF11
E2F1	PPP3CB
E2F1	PRUNE2
E2F1	RAD18
E2F1	SMKR1
E2F1	SRGN
E2F1	TADA2A
E2F1	TBCK
E2F1	THOP1
E2F1	TMED2
E2F1	TMEM129
E2F1	TRIM59
E2F1	XXYLT1
E2F1	ZC3H6
E2F1	MSL3P1
E2F1	RAET1K
E2F1	ARPC5L
E2F1	AZIN1-AS1
E2F1	IP6K3
E2F1	MATN4
E2F1	GLB1L
E2F1	AGPAT5
E2F1	AOC1
E2F1	BOK-AS1
E2F1	C14orf80
E2F1	CCNI2
E2F1	CLEC18A
E2F1	CTRL
E2F1	DDIT4
E2F1	EBP
E2F1	EIF1
E2F1	FAM127A
E2F1	FAM228A
E2F1	GTF2IRD2
E2F1	GTF2IRD2B
E2F1	HN1
E2F1	IDNK
E2F1	KCNG1
E2F1	LIPC
E2F1	MTHFD2
E2F1	PPIP5K1
E2F1	RHPN1
E2F1	RNASE8
E2F1	SLC16A4
E2F1	TMEM8C
E2F1	TNFRSF12A
E2F1	UBE2E1-AS1
E2F1	C1orf54
E2F1	EIF6
E2F1	ERBB2
E2F1	GLA
E2F1	KIR3DX1
E2F1	LOXL4
E2F1	NCOA4
E2F1	PBX4
E2F1	KCNK6
E2F1	BPIFB1
E2F1	CLDN4
E2F1	ERICH1-AS1
E2F1	FBN3
E2F1	GBA3
E2F1	GPC1
E2F1	KCNJ6
E2F1	LINC00880
E2F1	TCEAL2
E2F1	TMEM108
E2F1	ZNF286B
E2F1	ACOX1
E2F1	ANXA13
E2F1	BNIP1
E2F1	CD101
E2F1	CHD2
E2F1	CHST13
E2F1	DCAF13
E2F1	HNF4A-AS1
E2F1	KNSTRN
E2F1	METAP2
E2F1	PARP3
E2F1	SH3BP5
E2F1	SPP1
E2F1	TPGS2
E2F1	TVP23B
E2F1	SYT15
E2F1	RHEBL1
E2F1	FZD9
E2F1	RAB5A
E2F1	CDH15
E2F1	MYH15
E2F1	ARHGEF34P
E2F1	CREB3L1
E2F1	DACT2
E2F1	EIF2B3
E2F1	EXOC3L4
E2F1	F10
E2F1	FANCD2OS
E2F1	GCG
E2F1	HPS6
E2F1	INS-IGF2
E2F1	KIAA1211
E2F1	KRTAP7-1
E2F1	NME8
E2F1	NOTO
E2F1	NT5M
E2F1	PIWIL1
E2F1	SPOCK1
E2F1	STOX1
E2F1	SULT1A2
E2F1	TCEANC
E2F1	UGT1A6
E2F1	AIM1L
E2F1	ARHGEF4
E2F1	BDNF-AS
E2F1	C1QTNF9B
E2F1	CD160
E2F1	DDX39A
E2F1	KCNS1
E2F1	LNX1
E2F1	PIRT
E2F1	GYPB
E2F1	HIST1H2AD
E2F1	HIST1H2BF
E2F1	OR2A14
E2F1	RABL2B
E2F1	RNF103
E2F1	SLC39A5
E2F1	SRSF8
E2F1	TAC1
E2F1	ANO4
E2F1	ARF4
E2F1	ATAD2B
E2F1	CT45A6
E2F1	EXOSC5
E2F1	FA2H
E2F1	FAM216A
E2F1	GTF2H5
E2F1	HDAC11
E2F1	LRAT
E2F1	LYAR
E2F1	MAP3K3
E2F1	PIF1
E2F1	PREB
E2F1	SDF4
E2F1	TFE3
E2F1	TTL
E2F1	TULP2
E2F1	WNK4
E2F1	ZNF730
E2F1	C15orf59
E2F1	PLCD1
E2F1	PPP1R15A
E2F1	UFSP2
E2F1	C6orf229
E2F1	BOLA2
E2F1	MAP4K3
E2F1	ANKRD18DP
E2F1	DNAJC2
E2F1	MARS
E2F1	TRAF4
E2F1	ZNF273
E2F1	ZNF726
E2F1	CARTPT
E2F1	CSF3
E2F1	CTNS
E2F1	DCTN3
E2F1	IGFBP7-AS1
E2F1	KCNG3
E2F1	SOST
E2F1	TMPRSS12
E2F1	RABIF
E2F1	SNX33
E2F1	BRI3
E2F1	IL36G
E2F1	MGC32805
E2F1	PIP5K1P1
E2F1	SLC24A5
E2F1	ALOXE3
E2F1	ARL5A
E2F1	ATP6V0A4
E2F1	BCL2L12
E2F1	CADM3-AS1
E2F1	CFC1B
E2F1	CRISP3
E2F1	DLGAP1-AS3
E2F1	FAM184B
E2F1	ARTN
E2F1	CNGA1
E2F1	CYCSP52
E2F1	INPP5K
E2F1	LMTK3
E2F1	MYO9B
E2F1	POC5
E2F1	PRR26
E2F1	PSMD12
E2F1	PTP4A3
E2F1	SLC6A1
E2F1	SPTBN4
E2F1	TBC1D3I
E2F1	FBXW4P1
E2F1	KCNJ1
E2F1	LINC01046
E2F1	RAB6C
E2F1	ZIM2-AS1
E2F1	LINC01056
E2F1	ABCC1
E2F1	LINC00485
E2F1	LINC01191
E2F1	LINC01213
E2F1	SIGLEC6
E2F1	LRRC3
E2F1	SERPINA6
E2F1	ZNF93
E2F1	CCDC36
E2F1	FAM74A1
E2F1	LINC01585
E2F1	NUDT16P1
E2F1	ATP5S
E2F1	GALR3
E2F1	GDPD4
E2F1	PHPT1
E2F1	UNC45B
E2F1	C4orf47
E2F1	CSH2
E2F1	DNAH10
E2F1	FOXI1
E2F1	HAGLROS
E2F1	PPA2
E2F1	TMEM86B
E2F1	TSPAN18
E2F1	TSTD3
E2F1	ZNF346
E2F1	C21orf62
E2F1	DNTT
E2F1	LRRIQ1
E2F1	RILP
E2F1	UPK3A
E2F1	SLC25A10
E2F1	SSNA1
E2F1	TPTE2P5
E2F1	IL17F
E2F1	SLC24A1
E2F1	NDST2
E2F1	ACRV1
E2F1	GPR119
E2F1	IGFN1
E2F1	LINC00675
E2F1	MCOLN1
E2F1	OAS3
E2F1	PSG3
E2F1	IFNGR2
E2F1	LAMTOR5
E2F1	ACTL8
E2F1	ASUN
E2F1	GRHPR
E2F1	LINC01249
E2F1	PCMTD1
E2F1	TRIM16L
E2F1	FOXD3-AS1
E2F1	AUNIP
E2F1	BRCA1
E2F1	C16orf59
E2F1	CENPH
E2F1	E2F1
E2F1	MCM6
E2F1	MND1
E2F1	ORC6
E2F1	PKMYT1
E2F1	RAD51
E2F1	RAD54L
E2F1	RFC5
E2F1	TPX2
E2F1	ZNF367
E2F1	ASF1B
E2F1	CENPK
E2F1	XRCC2
E2F1	ATAD5
E2F1	BRI3BP
E2F1	CCNE2
E2F1	CDC25B
E2F1	CENPI
E2F1	DHFR
E2F1	HELLS
E2F1	LIG1
E2F1	LMNB1
E2F1	MCM2
E2F1	MCM4
E2F1	MCM7
E2F1	PHF19
E2F1	POLE
E2F1	POLE2
E2F1	RFWD3
E2F1	RMI2
E2F1	SKP2
E2F1	STMN1
E2F1	UHRF1
E2F1	OR9G1
E2F1	CCNF
E2F1	KIF14
E2F1	SPDL1
E2F1	ATAD2
E2F1	C1orf112
E2F1	CCNA2
E2F1	CNIH2
E2F1	CSE1L
E2F1	DSN1
E2F1	ESCO2
E2F1	FANCA
E2F1	FRMD5
E2F1	GGH
E2F1	HIST1H3F
E2F1	PTTG1
E2F1	SKA3
E2F1	SYCE2
E2F1	TMEM106C
E2F1	TONSL
E2F1	TYMSOS
E2F1	FTO-IT1
E2F1	RIBC2
E2F1	SAPCD2
E2F1	ARHGAP11B
E2F1	ASPM
E2F1	FAP
E2F1	HPN-AS1
E2F1	RCBTB2
E2F1	SH3RF3
E2F1	CAMKV
E2F1	CYP2C8
E2F1	ANKRD6
E2F1	C18orf54
E2F1	C1orf132
E2F1	CCNE1
E2F1	CENPQ
E2F1	CEP55
E2F1	CLCN3
E2F1	DLGAP2
E2F1	DMC1
E2F1	DNER
E2F1	DTYMK
E2F1	EIF2S2
E2F1	ERGIC3
E2F1	FAM72C
E2F1	GGT1
E2F1	GPRIN1
E2F1	HMGB2
E2F1	HSP90B1
E2F1	JAZF1-AS1
E2F1	KLF15
E2F1	LINC00398
E2F1	LINC01500
E2F1	LINC01572
E2F1	LRFN5
E2F1	LYPD6
E2F1	MAPRE1
E2F1	MED12L
E2F1	NCAPG2
E2F1	NCS1
E2F1	NDE1
E2F1	NEURL1B
E2F1	NR2F2
E2F1	NUCB2
E2F1	PAQR4
E2F1	PI4KAP2
E2F1	PLEKHA8P1
E2F1	POLA1
E2F1	PPM1D
E2F1	PRIM1
E2F1	PVT1
E2F1	ROBO1
E2F1	SALRNA1
E2F1	SENP1
E2F1	SKA2
E2F1	SLBP
E2F1	SLC14A2-AS1
E2F1	SMARCD2
E2F1	SRD5A1
E2F1	TENM4
E2F1	TOPBP1
E2F1	WEE1
E2F1	ULK4P2
E2F1	CKS2
E2F1	RNASEH2A
E2F1	TMEM201
E2F1	ZWINT
E2F2	CCNE2
E2F2	DRD3
E2F2	DTYMK
E2F2	LRR1
E2F2	SMC2
E2F2	SMC4
E2F2	STIL
E2F2	TUBB
E2F2	ZWILCH
E2F2	ABCA1
E2F2	ABHD10
E2F2	AIF1L
E2F2	AIG1
E2F2	ASPHD2
E2F2	BCL2L1
E2F2	BCS1L
E2F2	CAMTA1
E2F2	CENPQ
E2F2	CEP295
E2F2	CLCN3
E2F2	CREBRF
E2F2	DLX2-AS1
E2F2	DMC1
E2F2	DYRK2
E2F2	EMP2
E2F2	ESRP1
E2F2	FAR2P2
E2F2	FNDC4
E2F2	GBX2
E2F2	GPR143
