TF	Gene
NFIA	C7orf62
NFIA	NEDD4L
NFIA	NFIA
NFIA	NFIA-AS1
NFIA	PLSCR4
NFIA	ST6GAL2
NFIA	THRB
NFIA	TMEM246-AS1
NFIA	ZNF804B
NFIB	AKAP12
NFIB	ANP32B
NFIB	APBB2
NFIB	AQP7
NFIB	ARHGAP6
NFIB	ARSJ
NFIB	BMP2
NFIB	BMPER
NFIB	C1QTNF1
NFIB	CDH11
NFIB	CLSTN2
NFIB	CNTFR
NFIB	CNTNAP3B
NFIB	CNTNAP3P2
NFIB	COL6A3
NFIB	COL8A1
NFIB	CPLX1
NFIB	CXCL12
NFIB	CXCL14
NFIB	CYP1B1
NFIB	DAAM2
NFIB	DCN
NFIB	DDR2
NFIB	DLX6-AS1
NFIB	EBF1
NFIB	EDNRA
NFIB	EHF
NFIB	EMX2OS
NFIB	EN1
NFIB	EYA2
NFIB	EYA4
NFIB	FAT4
NFIB	FBXL7
NFIB	FGF7
NFIB	FHL2
NFIB	FIGN
NFIB	FMO6P
NFIB	FOXD1
NFIB	FOXP2
NFIB	FRMPD4
NFIB	FST
NFIB	GABRA2
NFIB	GBA3
NFIB	GLI3
NFIB	GRIA2
NFIB	GRIK4
NFIB	GRM3
NFIB	GULP1
NFIB	HECW2
NFIB	HOXC8
NFIB	HOXD3
NFIB	HOXD4
NFIB	HTR1B
NFIB	IGF1
NFIB	IGF2
NFIB	IGFBP5
NFIB	IL1RAPL1
NFIB	KCNJ15
NFIB	KIAA1217
NFIB	KSR2
NFIB	LIFR
NFIB	LINC01091
NFIB	LINC01361
NFIB	LINGO1
NFIB	LMCD1
NFIB	LRRC4C
NFIB	MAGI1
NFIB	MAGI2-AS3
NFIB	MEIS2
NFIB	NALCN
NFIB	NCKAP5
NFIB	NFIA-AS2
NFIB	NFIB
NFIB	NPAS3
NFIB	NR2F1
NFIB	NR2F1-AS1
NFIB	NRP2
NFIB	NRXN3
NFIB	NTRK3
NFIB	OSR1
NFIB	PAPPA
NFIB	PBX1
NFIB	PCDH17
NFIB	PCDH19
NFIB	PCDH20
NFIB	PCDH8
NFIB	PDE10A
NFIB	PDGFB
NFIB	PDGFRA
NFIB	PDGFRB
NFIB	PDLIM3
NFIB	PKHD1L1
NFIB	PPFIA2
NFIB	PRKAA2
NFIB	PRR9
NFIB	PRRX1
NFIB	PRRX2
NFIB	PRTG
NFIB	PTCHD1
NFIB	RAI14
NFIB	RAPGEF5
NFIB	SEMA6D
NFIB	SERTAD4
NFIB	SHC2
NFIB	SIX1
NFIB	SIX2
NFIB	SLC7A2
NFIB	SNAP25
NFIB	SORBS2
NFIB	SOX17
NFIB	ST6GAL2
NFIB	STC1
NFIB	TACC2
NFIB	TBX15
NFIB	TBX18
NFIB	TBX2
NFIB	TBX3
NFIB	TIMP3
NFIB	TLL1
NFIB	TMEM246-AS1
NFIB	TMEM45A
NFIB	TRIL
NFIB	TRPM3
NFIB	VGLL3
NFIB	WNT5A
NFIB	XK
NFIB	YAP1
NFIB	ZFHX4
NFIB	ZIC1
NFIB	AADACP1
NFIB	ABCB11
NFIB	ADCYAP1
NFIB	ADGRF5
NFIB	ADRB1
NFIB	AMHR2
NFIB	APLNR
NFIB	ARHGEF28
NFIB	ARRDC3-AS1
NFIB	ASCL1
NFIB	ASS1
NFIB	B4GALNT3
NFIB	BLCAP
NFIB	BMP4
NFIB	BMP6
NFIB	BMS1P22
NFIB	C2orf88
NFIB	C5
NFIB	C6
NFIB	CA10
NFIB	CBLN2
NFIB	CD24
NFIB	CDC42BPA
NFIB	CDH1
NFIB	CDYL
NFIB	CER1
NFIB	CH25H
NFIB	CLDN11
NFIB	CLEC4GP1
NFIB	CLIC5
NFIB	CLMP
NFIB	CNN3
NFIB	COL9A1
NFIB	CRISP2
NFIB	CTTNBP2
NFIB	DDAH1
NFIB	DHRS3
NFIB	DIRC3-AS1
NFIB	DLG3-AS1
NFIB	DPF3
NFIB	DPYSL3
NFIB	DRD1
NFIB	ENOX1-AS2
NFIB	ETV1
NFIB	FAM107A
NFIB	FAP
NFIB	FERMT2
NFIB	FN1
NFIB	FOXI3
NFIB	FOXO3
NFIB	GABRA1
NFIB	GABRP
NFIB	GAS1
NFIB	GAS2L3
NFIB	GJA1
NFIB	GJB2
NFIB	GJD2
NFIB	GLRX5
NFIB	GNG12-AS1
NFIB	GPNMB
NFIB	GPR173
NFIB	GPR19
NFIB	HES1
NFIB	IBSP
NFIB	IGF2-AS
NFIB	IL33
NFIB	ITIH5
NFIB	KCND3
NFIB	KCNQ3
NFIB	KIAA0556
NFIB	KIAA1462
NFIB	KIF18B
NFIB	LAMP5
NFIB	LINC01099
NFIB	LINC01116
NFIB	LINC01397
NFIB	LINC01505
NFIB	LMO4
NFIB	LMX1A
NFIB	MAL2
NFIB	MECOM
NFIB	MPPED2
NFIB	MSC-AS1
NFIB	MSTN
NFIB	MXI1
NFIB	NLGN4X
NFIB	NLGN4Y
NFIB	NOVA1
NFIB	NR5A2
NFIB	NUAK1
NFIB	NXN
NFIB	OLFML2B
NFIB	OSBPL6
NFIB	PABPC5
NFIB	PCDH18
NFIB	PCDH7
NFIB	PCGF2
NFIB	PHLDB2
NFIB	PITX2
NFIB	PLAG1
NFIB	PLEKHG1
NFIB	PLS3
NFIB	PRKD1
NFIB	PRKG2
NFIB	PROX1
NFIB	PROX1-AS1
NFIB	PSAT1
NFIB	PTPN13
NFIB	PTPRG
NFIB	PTPRK
NFIB	PTPRT
NFIB	PYGO1
NFIB	QPCT
NFIB	RBM24
NFIB	RGS22
NFIB	RGS7BP
NFIB	RNF220
NFIB	RXRG
NFIB	RYR3
NFIB	SALRNA1
NFIB	SATB1
NFIB	SATB2
NFIB	SCN7A
NFIB	SDPR
NFIB	SEMA3A
NFIB	SEMA5A
NFIB	SFRP2
NFIB	SFTA1P
NFIB	SGCE
NFIB	SHOX2
NFIB	SLC1A2
NFIB	SLC7A10
NFIB	SLCO1C1
NFIB	SPRY1
NFIB	TAL1
NFIB	TBCA
NFIB	TBX5
NFIB	THRB
NFIB	THSD4
NFIB	TMEM108-AS1
NFIB	TMEM59L
NFIB	TPCN1
NFIB	TRPV4
NFIB	TSHZ2
NFIB	TWIST2
NFIB	UCN3
NFIB	UNC5C
NFIB	VWA5A
NFIB	WIPF3
NFIB	ZIC4
NFIC	ANKFN1
NFIC	ELAVL4
NFIC	KRTAP21-1
NFIC	LINC00601
NFIC	MYH8
NFIC	PDCD6IPP2
NFIC	CCDC182
NFIC	EHF
NFIC	LINC00977
NFIC	LIPF
NFIC	MSRA
NFIC	MYH4
NFIC	MYO1A
NFIC	OLFML2A
NFIC	SLITRK6
NFIC	SPEM1
NFIC	SPPL3
NFIC	VCP
NFIC	ATXN7L1
NFIC	CEP295NL
NFIC	RIMBP3
NFIC	SLC5A1
NFIC	SULT1A1
NFIL3	ATF3
NFIL3	BTG1
NFIL3	COQ10B
NFIL3	GABARAPL1
NFIL3	GZF1
NFIL3	KLF6
NFIL3	MXD1
NFIL3	NFIL3
NFIL3	NECAP1
NFIL3	SYAP1
NFIL3	DUSP10
NFIL3	HCAR2
NFIL3	SLC1A2
NFIL3	CXCR4
NFIL3	DNAJB8
NFIL3	ADARB1
NFIL3	ADARB2-AS1
NFIL3	FKBP9P1
NFIL3	GAL3ST2
NFIL3	HOMER2
NFIL3	IRS2
NFIL3	JOSD1
NFIL3	KDM6A
NFIL3	KLF10
NFIL3	LINC01354
NFIL3	MIR22HG
NFIL3	NDST3
NFIL3	NFKBIA
NFIL3	NR4A2
NFIL3	PTP4A1
NFIL3	SH2D3C
NFIL3	TMX4
NFIL3	USP40
NFIL3	VIM
NFIL3	ZIC5
NFIL3	BMX
NFIL3	CCIN
NFIL3	TNFRSF21
NFIL3	ADAMTSL2
NFIL3	ATXN1L
NFIL3	BAMBI
NFIL3	BHLHE40
NFIL3	CGA
NFIL3	CREM
NFIL3	EBF3
NFIL3	FAM76A
NFIL3	FEM1C
NFIL3	FNIP2
NFIL3	FYN
NFIL3	HES4
NFIL3	JDP2
NFIL3	KLF9
NFIL3	LDB3
NFIL3	LINC01085
NFIL3	LINC01105
NFIL3	LSP1
NFIL3	NKX1-1
NFIL3	OPLAH
NFIL3	PGK1
NFIL3	PPARGC1A
NFIL3	PPP2CA
NFIL3	PROX1-AS1
NFIL3	RAB1A
NFIL3	RHEB
NFIL3	RTN4
NFIL3	SIAH1
NFIL3	STXBP6
NFIL3	SULT2B1
NFIL3	TMEM26-AS1
NFIL3	TSHB
NFIL3	TSHZ3
NFIL3	TUBB2B
NFIL3	UBE2A
NFIL3	VAX1
NFIL3	VPS13A-AS1
NFIL3	AKIRIN2
NFIL3	AREG
NFIL3	CTNNA2
NFIL3	PPP1R15A
NFIL3	PPP1R15B
NFIL3	UBE2D3
NFIL3	LCP1
NFIL3	TNFAIP3
NFIL3	ABHD5
NFIL3	AEBP1
NFIL3	APBB2
NFIL3	BCL2L15
NFIL3	BCL6
NFIL3	CHRM4
NFIL3	CSNK1A1P1
NFIL3	DSE
NFIL3	ENSA
NFIL3	EXTL1
NFIL3	GOLGA6L7P
NFIL3	GOLGA8F
NFIL3	GPD2
NFIL3	GPR34
NFIL3	HBEGF
NFIL3	HOMEZ
NFIL3	HSD17B7P2
NFIL3	IFT57
NFIL3	INPP4A
NFIL3	INTU
NFIL3	ITGA1
NFIL3	KANK1
NFIL3	LINC01134
NFIL3	LINC01139
NFIL3	LINC01140
NFIL3	LINC01226
NFIL3	LINC01600
NFIL3	LRP12
NFIL3	LRRC3B
NFIL3	MAT1A
NFIL3	MFSD1
NFIL3	MS4A10
NFIL3	PCTP
NFIL3	PLCXD2-AS1
NFIL3	PPP1R10
NFIL3	RBM20
NFIL3	RIMKLB
NFIL3	SIPA1L2
NFIL3	SLC1A4
NFIL3	SOX9-AS1
NFIL3	TMEM212
NFIL3	ZIC4
NFIL3	ZKSCAN7
NFIL3	ZNF281
NFIL3	ZSCAN5A
NFIL3	LINC00327
NFIL3	PCDH15
NFIL3	ZBTB43
NFIL3	CTNND1
NFIL3	IRGQ
NFIL3	MAP3K8
NFIL3	MITF
NFIL3	PPP1R2
NFIL3	RRP12
NFIL3	SBDSP1
NFIL3	ST8SIA6-AS1
NFIL3	TRIM50
NFIL3	ADAMTS17
NFIL3	ALDH2
NFIL3	ANXA1
NFIL3	AOAH
NFIL3	APOM
NFIL3	ASAH1
NFIL3	BASP1
NFIL3	C10orf67
NFIL3	CACNA2D2
NFIL3	CASC17
NFIL3	CD53
NFIL3	CPED1
NFIL3	CREG1
NFIL3	CXorf40A
NFIL3	DACH2
NFIL3	DCAF12
NFIL3	DTNBP1
NFIL3	EPHA3
NFIL3	EPHA7
NFIL3	FAM181B
NFIL3	FAM71F1
NFIL3	FBLL1
NFIL3	FKBP5
NFIL3	FLVCR1
NFIL3	GGNBP2
NFIL3	GPR1
NFIL3	GRID2
NFIL3	GRIN1
NFIL3	HS6ST3
NFIL3	IDNK
NFIL3	IL1R2
NFIL3	JARID2-AS1
NFIL3	KDM4B
NFIL3	KLF5
NFIL3	LINC00202-2
NFIL3	LINC00358
NFIL3	LINC00599
NFIL3	LINC01120
NFIL3	LINC01467
NFIL3	LINC01492
NFIL3	MEOX2
NFIL3	MORN4
NFIL3	MTMR6
NFIL3	MYH13
NFIL3	NCOA4
NFIL3	NRG1
NFIL3	NYAP2
NFIL3	OR4E1
NFIL3	OSTN
NFIL3	PDCD6IPP2
NFIL3	PGM1
NFIL3	POU4F1
NFIL3	PPP1R14C
NFIL3	PTGIS
NFIL3	PTPRE
NFIL3	RASSF10
NFIL3	RET
NFIL3	RPRM
NFIL3	RUNX1T1
NFIL3	RXFP1
NFIL3	SCHIP1
NFIL3	SH3D19
NFIL3	SLC16A3
NFIL3	SLC25A51
NFIL3	SLC7A14
NFIL3	SPTY2D1
NFIL3	STK19
NFIL3	SYN2
NFIL3	TBC1D3
NFIL3	TCF21
NFIL3	TMBIM6
NFIL3	TMEM247
NFIL3	TRDN
NFIL3	TSPAN1
NFIL3	UACA
NFIL3	LAPTM4A
NFIL3	RNF139
NFIX	HHATL
NFIX	LRRC26
NFIX	MMP2
NFIX	NOV
NFIX	TNFSF18
NFIX	EDN2
NFKB2	EBI3
NFKB2	FAM65A
NFKB2	NFKB2
NFKB2	TMEM63B
NFKB2	BBC3
NFKB2	CCR10
NFKB2	CEP164
NFKB2	PSD
NFKB2	HK1
NFKB2	PLEC
NFKB2	PPP2R5B
NFKB2	KCTD17
NFKB2	FAM110A
NFKB2	GPRIN1
NFKB2	MAGOHB
NFKB2	NLRC5
NFKB2	SLC34A1
NFKB2	SLC39A1
NFKB2	C7orf65
NFKB2	PDE4A
NFKB2	SESN2
NFKB2	SH2B2
NFKB2	SUN1
NFKB2	TCAF2P1
NFKB2	TFE3
NFKB2	TUFT1
NFKB2	AGAP3
NFKB2	ANXA6
NFKB2	ATF5
NFKB2	BATF
NFKB2	BIRC3
NFKB2	C1orf61
NFKB2	C2orf57
NFKB2	CA11
NFKB2	CACNG6
NFKB2	CD276
NFKB2	CD83
NFKB2	CHST15
NFKB2	CNNM1
NFKB2	COL7A1
NFKB2	CRIP1
NFKB2	DRAM1
NFKB2	FFAR2
NFKB2	HCP5
NFKB2	HLA-B
NFKB2	IL15
NFKB2	IL4I1
NFKB2	ITGA10
NFKB2	KLF11
NFKB2	LSP1
NFKB2	LTA
NFKB2	MAP2K3
NFKB2	NFKBIA
NFKB2	OIT3
NFKB2	SDC4
NFKB2	SIGLEC10
NFKB2	TMCC3
NFKB2	TP53I11
NFKB2	FOXD2
NFKB2	FAM127B
NFKB2	KLC2
NFKB2	KRT79
NFKB2	MAGEB17
NFKB2	MYO1C
NFKB2	NFKB1
NFKB2	SPATS2L
NFKB2	SPINT1
NFKB2	TTYH2
NFKB2	VASP
NFKB2	AKNA
NFKB2	ARHGAP22
NFKB2	ARHGEF28
NFKB2	ASIC1
NFKB2	C20orf195
NFKB2	CACNG8
NFKB2	CCDC140
NFKB2	CCR7
NFKB2	CHKB
NFKB2	CLDN2
NFKB2	CPED1
NFKB2	CTNNA2
NFKB2	CYB5R2
NFKB2	CYFIP1
NFKB2	CYTH1
NFKB2	DLGAP3
NFKB2	ECHDC2
NFKB2	ELOVL1
NFKB2	FERMT3
NFKB2	FLJ31104
NFKB2	FOXH1
NFKB2	GPR108
NFKB2	GRM4
NFKB2	HMHA1
NFKB2	HSD3B7
NFKB2	HSPA1A
NFKB2	ICAM2
NFKB2	IL16
NFKB2	IL18BP
NFKB2	IL4R
NFKB2	JUNB
NFKB2	KCNJ15
NFKB2	KCP
NFKB2	KHK
NFKB2	KLF2
NFKB2	KLHL18
NFKB2	LAT
NFKB2	LFNG
NFKB2	LINC00710
NFKB2	LINC01135
NFKB2	LRFN3
NFKB2	MARK2
NFKB2	MINK1
NFKB2	MMP25
NFKB2	MTX1
NFKB2	MYH9
NFKB2	NEURL1
NFKB2	NFATC1
NFKB2	OLFML2A
NFKB2	PCAT29
NFKB2	PDZD4
NFKB2	PFKFB3
NFKB2	PKP2
NFKB2	PLCD1
NFKB2	POLD4
NFKB2	PQLC1
NFKB2	PTMA
NFKB2	RAB11FIP5
NFKB2	RUFY4
NFKB2	SERPINH1
NFKB2	SHISA5
NFKB2	SLC12A4
NFKB2	SLC43A2
NFKB2	SNHG16
NFKB2	SNX21
NFKB2	SPTBN5
NFKB2	SUSD4
NFKB2	SYT1
NFKB2	TAGLN
NFKB2	TLN1
NFKB2	TOMM40L
NFKB2	TRAF1
NFKB2	TTC26
NFKB2	TXNRD1
NFKB2	UBE2E1
NFKB2	UPP1
NFKB2	VIPR1-AS1
NFKB2	ZFAND3
NFKB2	ZGLP1
NFKB2	CDC42SE1
NFKB2	ANKRD55
NFKB2	DNER
NFKB2	GNGT2
NFKB2	GPSM3
NFKB2	IGHV1OR15-1
NFKB2	KIFC3
NFKB2	LIM2
NFKB2	PAPSS2
NFKB2	PPP1R9B
NFKB2	RBMS3-AS3
NFKB2	RPL22L1
NFKB2	SLC35G1
NFKB2	TBC1D12
NFKB2	TTLL4
NFKB2	IFITM2
NFKB2	IL27RA
NFKB2	LBX2-AS1
NFKB2	MVP
NFKB2	SLC2A6
NFKB2	SYTL3
NFKB2	ADORA2A
NFKB2	ARAP1
NFKB2	B3GALT4
NFKB2	BCL2L11
NFKB2	C11orf45
NFKB2	CAMP
NFKB2	CCDC88C
NFKB2	CCND3
NFKB2	CENPH
NFKB2	ECE1
NFKB2	FBXO2
NFKB2	FCGR3A
NFKB2	GZMH
NFKB2	IFITM3
NFKB2	ITPK1
NFKB2	MX1
NFKB2	NUCB2
NFKB2	PITPNM1
NFKB2	SBNO2
NFKB2	SEPW1
NFKB2	SH2D3A
NFKB2	SLC12A9
NFKB2	SLC22A13
NFKB2	SLC26A6
NFKB2	SMAP2
NFKB2	STAU2
NFKB2	STMN1
NFKB2	TGFB1
NFKB2	TVP23C-CDRT4
NFKB2	ABI3
NFKB2	ADRB1
NFKB2	ATHL1
NFKB2	CDC42EP2
NFKB2	CHST8
NFKB2	DAG1
NFKB2	EPN1
NFKB2	ETV7
NFKB2	FABP5P3
NFKB2	HDAC11
NFKB2	LSM5
NFKB2	METTL21A
NFKB2	MRPL45
NFKB2	NACC2
NFKB2	NOL3
NFKB2	OR10V2P
NFKB2	OXER1
NFKB2	PARP12
NFKB2	PDLIM2
NFKB2	SPTBN4
NFKB2	USP2
NFKB2	MAPK13
NFKB2	THBS1
NFKB2	CD6
NFKB2	LINC01336
NFKB2	LINGO2
NFKB2	PRR16
NFKB2	SLC8B1
NFKB2	ABLIM3
NFKB2	CSRP1
NFKB2	RNASEH2B
NFKB2	PIK3IP1
NFKB2	CDH23
NFKB2	CELSR2
NFKB2	DEDD
NFKB2	DUSP7
NFKB2	GDPD5
NFKB2	GPRIN3
NFKB2	MEX3D
NFKB2	MTSS1
NFKB2	NFKBIE
NFKB2	PEPD
NFKB2	PLD2
NFKB2	PXN
NFKB2	SNPH
NFKB2	SNX8
NFKB2	TMBIM1
NFKB2	TMPRSS6
NFKB2	UNC5B
NFKB2	VAV2
NFKB2	GOLGA7B
NFKB2	KDM2A
NFKB2	MKNK2
NFKB2	RHBDF2
NFKB2	TMEM2
NFYA	ADCY10P1
NFYA	AP3M2
NFYA	HIF1A-AS1
NFYA	MTMR4
NFYA	NAP1L4
NFYA	NFYA
NFYA	ACTL6A
NFYA	ALG11
NFYA	CAND1
NFYA	CHD6
NFYA	CNOT1
NFYA	DROSHA
NFYA	ERCC8
NFYA	HERC2
NFYA	HSPA14
NFYA	IARS
NFYA	IQCB1
NFYA	KAT6B
NFYA	KDM3A
NFYA	LMAN1
NFYA	MEX3C
NFYA	MSH2
NFYA	NID2
NFYA	PCNT
NFYA	PPP6R3
NFYA	PTF1A
NFYA	QRSL1
NFYA	SEC31A
NFYA	SFPQ
NFYA	TP53BP1
NFYA	TSPAN13
NFYA	TUG1
NFYA	BRMS1L
NFYA	CERS6
NFYA	LY75
NFYA	NSD1
NFYA	SFXN2
NFYA	THADA
NFYA	ADAMTS20
NFYA	CAPRIN1
NFYA	CNTN2
NFYA	CYFIP2
NFYA	DPY19L3
NFYA	GNL2
NFYA	KIF2A
NFYA	METAP1
NFYA	POGZ
NFYA	RAD18
NFYA	RFX3-AS1
NFYA	SCN11A
NFYA	SPDYE8P
NFYA	TAF1
NFYA	TCF12
NFYA	TOP2B
NFYA	TPP2
NFYA	USP46
NFYA	CCDC102B
NFYA	CEP44
NFYA	MPP5
NFYA	RBM8A
NFYA	ALB
NFYA	AMMECR1L
NFYA	BLZF1
NFYA	CCNJ
NFYA	COG2
NFYA	DKC1
NFYA	FAM208B
NFYA	HNRNPA3
NFYA	LINC00471
NFYA	STRBP
NFYA	TRMT2B
NFYA	TXLNG
NFYA	LINC00403
NFYA	MIB1
NFYA	NFX1
NFYA	UBA5
NFYA	ASB9
NFYA	DDX50
NFYA	EIF2AK3
NFYA	EIF3L
NFYA	FUT8
NFYA	GRM8
NFYA	LRRC37A6P
NFYA	OSBPL9
NFYA	RBM4
NFYA	SETD5
NFYA	SIN3A
NFYA	SON
NFYA	TBX2-AS1
NFYA	UNC93A
NFYB	ACE
NFYB	AP2A1
NFYB	CAMKK1
NFYB	CKS2
NFYB	EFCAB11
NFYB	HMGB1
NFYB	LIN52
NFYB	LPAR4
NFYB	MID1
NFYB	MKL1
NFYB	NFYB
NFYB	STARD3NL
NFYB	CETN3
NHLH1	C6orf222
NHLH1	CLEC18A
NHLH1	PRMT8
NHLH1	SLC25A47
NHLH1	C9orf153
NHLH1	NR0B2
NHLH1	SERTAD1
NHLH1	TMCO2
NHLH1	FOXI1
NHLH1	GLP2R
NHLH1	A2ML1
NHLH1	ABAT
NHLH1	ACTL7A
NHLH1	ALDH2
NHLH1	ANKRD1
NHLH1	APBB2
NHLH1	ARHGAP21
NHLH1	ASB10
NHLH1	ATP2C2
NHLH1	ATP4B
NHLH1	C11orf16
NHLH1	C16orf90
NHLH1	C2orf71
NHLH1	C6orf15
NHLH1	CALML3-AS1
NHLH1	CCDC154
NHLH1	CHRNA2
NHLH1	CLEC18B
NHLH1	COL7A1
NHLH1	CPLX3
NHLH1	CRB2
NHLH1	CTB-12O2.1
NHLH1	DNAJB5
NHLH1	DOK7
NHLH1	ESRRG
NHLH1	FAM209B
NHLH1	FBP2
NHLH1	FGF14-AS1
NHLH1	FLJ26850
NHLH1	FYN
NHLH1	GIF
NHLH1	GNRH2
NHLH1	GUCA1C
NHLH1	HNRNPA1P33
NHLH1	KDM4A
NHLH1	KLF10
NHLH1	KNCN
NHLH1	LAMA5-AS1
NHLH1	LINC00852
NHLH1	LRRC73
NHLH1	LSP1
NHLH1	LY86-AS1
NHLH1	LYZL6
NHLH1	MAFG-AS1
NHLH1	MGC32805
NHLH1	MIR22
NHLH1	MRAP2
NHLH1	MUC2
NHLH1	NHLH1
NHLH1	NPPA
NHLH1	NR2F1
NHLH1	OGFRP1
NHLH1	OR2A20P
NHLH1	OR2H2
NHLH1	OVOL3
NHLH1	PADI1
NHLH1	PCDH15
NHLH1	PGAM2
NHLH1	PLA2G2F
NHLH1	PLEKHG6
NHLH1	PPP1R1B
NHLH1	PRICKLE2-AS3
NHLH1	RAPSN
NHLH1	RFTN1
NHLH1	RGMA
NHLH1	RIMS1
NHLH1	RNY4
NHLH1	S100A14
NHLH1	SAA1
NHLH1	SAA2
NHLH1	SEMA4B
NHLH1	SERTAD3
NHLH1	SLC25A34
NHLH1	SLC36A3
NHLH1	SLC47A2
NHLH1	SLIT1
NHLH1	SNORD71
NHLH1	STRA8
NHLH1	TAS1R1
NHLH1	TBR1
NHLH1	TBX19
NHLH1	TCAP
NHLH1	TCHHL1
NHLH1	TGM1
NHLH1	TNFSF18
NHLH1	TNIP3
NHLH1	TNNT2
NHLH1	UNC5B-AS1
NHLH1	UPK3B
NHLH1	USP35
NHLH1	VRTN
NHLH1	WNT16
NHLH1	XG
NHLH1	ZCCHC12
NHLH1	ZNF185
NHLH1	AVIL
NHLH1	FOXH1
NHLH1	TULP1
NHLH2	APOA5
NHLH2	BRDT
NHLH2	MT1DP
NHLH2	NHLH2
NHLH2	S100A14
NHLH2	SLC17A6
NHLH2	TBX5
NHLH2	GUCY2EP
NHLH2	KIF12
NHLH2	NTF3
NHLH2	PDPN
NKX1-1	DRGX
NKX1-1	NKX1-1
NKX1-1	PAUPAR
NKX1-1	TMCO5A
NKX1-2	ADD3-AS1
NKX1-2	CAMK1G
NKX1-2	CASP14
NKX1-2	DRGX
NKX1-2	IL17F
NKX1-2	LHX1
NKX1-2	LHX8
NKX1-2	LINC00358
NKX1-2	LINC01264
NKX1-2	NKX1-2
NKX1-2	NPSR1-AS1
NKX1-2	OR5AU1
NKX1-2	PGAM1P5
NKX1-2	VAX1
NKX1-2	WNT8B
NKX2-5	AGR3
NKX2-5	EIF3IP1
NKX2-5	HTATIP2
NKX2-5	LUC7L2
NKX2-5	OR10P1
NKX2-5	TMEM247
NKX2-5	ZNF518B
NKX2-6	HAPLN1
NKX2-6	LINC01460
NKX2-6	LRRC52
NKX2-6	FOXD3-AS1
NKX2-6	KCNK18
NKX3-2	BRINP2
NKX3-2	CD300LF
NKX3-2	ELF4
NKX3-2	HOXC11
NKX3-2	IRF1
NKX3-2	ITGB6
NKX3-2	LINC00403
NKX3-2	PLCB2
NKX3-2	SIX3-AS1
NKX3-2	WWC2-AS1
NKX3-2	ZBTB7C
NKX6-2	ANXA10
NKX6-2	CYP26A1
NKX6-2	KIRREL3
NKX6-2	KNCN
NKX6-2	MNX1
NKX6-2	PCP4
NKX6-3	CT62
NKX6-3	DGKB
NKX6-3	DLX2-AS1
NKX6-3	FLJ22763
NKX6-3	GABRG3
NKX6-3	HAPLN1
NKX6-3	MYF5
NKX6-3	OR10X1
NKX6-3	OTOP3
NKX6-3	PRLHR
NKX6-3	TMCO5A
NKX6-3	ZNRF4
NKX6-3	NKX6-3
NKX6-3	ERMAP
NKX6-3	KRT85
NKX6-3	TLX3
NKX6-3	PRDM14
NKX6-3	BPIFB1
NKX6-3	C9orf40
NKX6-3	CA1
NKX6-3	CADPS
NKX6-3	CPLX4
NKX6-3	CYP4A11
NKX6-3	DIRAS2
NKX6-3	F13B
NKX6-3	FAM149A
NKX6-3	FAM24A
NKX6-3	FAM46D
NKX6-3	FAXDC2
NKX6-3	FOXG1
NKX6-3	GABRR3
NKX6-3	GAPLINC
NKX6-3	GLRX5
NKX6-3	HAO1
NKX6-3	HEPACAM2
NKX6-3	HES5
NKX6-3	KCNH2
NKX6-3	LGALS7B
NKX6-3	LINC00358
NKX6-3	LINC00593
NKX6-3	NFIA-AS1
NKX6-3	NR2E1
NKX6-3	OR4B1
NKX6-3	PAUPAR
NKX6-3	PDX1
NKX6-3	PTH2
NKX6-3	RELN
NKX6-3	RGMB-AS1
NKX6-3	TFAP2C
NKX6-3	TMCC2
NKX6-3	TMEM145
NKX6-3	TNMD
NKX6-3	TRIM29
NR1D1	DEFB126
NR1D1	NR1D1
NR1D1	RNF220
NR1D1	ANKRD16
NR1D1	BEST4
NR1D1	TET2-AS1
NR1D1	DNAI2
NR1D1	CDRT4
NR1H3	AGBL1-AS1
NR1H3	ALS2CL
NR1H3	FHL3
NR1H3	GPR160
NR1H3	NR1H3
NR1H3	TSPAN4
NR1H3	GAB2
NR1H3	RHBDF1
NR1H4	C8B
NR1H4	CHRM1
NR1H4	KRT85
NR1H4	MAGI1-AS1
NR1H4	NKX2-4
NR1H4	NR1H4
NR1H4	CACNA1S
NR1H4	LINC00518
NR1H4	LINC00564
NR1H4	LINC01280
NR1H4	LNX1-AS2
NR1H4	MIR5193
NR1H4	PSG2
NR1H4	SLC17A8
NR1H4	TBATA
NR1H4	TNF
NR1I3	BEAN1
NR1I3	CHGA
NR1I3	MSANTD1
NR1I3	SLC4A8
NR1I3	TMCO5A
NR1I3	CHIA
NR1I3	SLC51A
NR1I3	KCNA1
NR1I3	PTCSC3
NR1I3	FAM20A
NR2C2	CCDC14
NR2C2	DDHD1
NR2C2	DET1
NR2C2	FUBP1
NR2C2	HECTD4
NR2C2	MDM4
NR2C2	OGT
NR2C2	PTAR1
NR2C2	RPL32P3
NR2C2	SECISBP2
NR2C2	TUBGCP3
NR2C2	ZBTB37
NR2C2	HMG20A
NR2C2	TRRAP
NR2C2	ANKRD61
NR2C2	KIAA1468
NR2C2	NR2C2
NR2C2	SETD5
NR2C2	YEATS2
NR2C2	BBX
NR2C2	GPATCH8
NR2C2	MINOS1
NR2C2	MSS51
NR2C2	OSBPL1A
NR2C2	OSBPL3
NR2C2	PAXBP1
NR2C2	PHGR1
NR2C2	PPP1R12B
NR2C2	SYTL2
NR2E1	AMER2
NR2E1	LINC01029
